,center_index,t_mean,t_std,t_count,t_sem,t_sem_check,x,y
10769,447500_-933000,1065.0594736842106,10.274883331959517,19,2.3572199000358953,2.3572199000358953,447500,-933000
10770,447500_-933500,1080.7939999999999,2.376453239598828,5,1.0627821978185148,1.0627821978185148,447500,-933500
10771,447500_-934000,1090.075,18.206341802190135,12,5.255718170226405,5.255718170226405,447500,-934000
10772,447500_-934500,1103.8799999999999,28.638364956268433,20,6.403733080666401,6.403733080666401,447500,-934500
10773,447500_-939000,1276.6116417910448,34.83734384323187,67,4.256058940177188,4.256058940177188,447500,-939000
10774,447500_-939500,1295.06,,1,,,447500,-939500
10775,447500_-973500,927.2205263157894,38.95378037191194,19,8.936610111054861,8.936610111054861,447500,-973500
10776,447500_-974000,837.3144444444445,6.5765700180727675,18,1.55011241890913,1.55011241890913,447500,-974000
10777,448000_-806500,1335.6723529411765,4.842422598002826,17,1.1744599914966787,1.1744599914966787,448000,-806500
10778,448000_-825000,1453.1342857142859,12.12582211253158,7,4.583129964566633,4.583129964566633,448000,-825000
10779,448000_-825500,1509.765,12.145728007144305,18,2.862775545433037,2.862775545433037,448000,-825500
10780,448000_-826000,1480.7192592592592,19.324652037055344,27,3.7190310185299174,3.7190310185299174,448000,-826000
10781,448000_-826500,1519.2260606060606,26.582688673669065,33,4.6274521333123895,4.6274521333123895,448000,-826500
10782,448000_-827000,1569.6916666666666,8.429941047279431,12,2.433514366449728,2.433514366449728,448000,-827000
10783,448000_-833500,1500.3633333333335,3.1328240720900973,6,1.2789700717548202,1.2789700717548202,448000,-833500
10784,448000_-834000,1495.685714285714,4.210142906921777,14,1.1252080219326988,1.1252080219326988,448000,-834000
10785,448000_-843000,1600.17,52.43135063501394,18,12.358187860262651,12.358187860262651,448000,-843000
10786,448000_-847500,1499.8630555555555,12.951166923584095,36,2.158527820597349,2.158527820597349,448000,-847500
10787,448000_-850000,1637.85625,6.933615707963132,8,2.4514033426211475,2.4514033426211475,448000,-850000
10788,448000_-850500,1647.1736842105263,14.172441258586042,19,3.2513810120759445,3.2513810120759445,448000,-850500
10789,448000_-851000,1679.1177777777777,7.4996029524532055,9,2.4998676508177353,2.4998676508177353,448000,-851000
10790,448000_-851500,1656.7773684210526,30.256707400014083,19,6.941364732681087,6.941364732681087,448000,-851500
10791,448000_-855500,1335.1037931034484,13.262483718528667,29,2.4627813991798253,2.4627813991798253,448000,-855500
10792,448000_-856000,1350.0700000000002,8.236155049535938,5,3.683320512798101,3.683320512798101,448000,-856000
10793,448000_-859500,1827.8718181818183,5.36250653739788,11,1.6168565563978823,1.6168565563978823,448000,-859500
10794,448000_-860000,1797.2114285714285,12.55767020399816,7,4.74635320087784,4.74635320087784,448000,-860000
10795,448000_-864000,1266.347,5.552122817245458,10,1.7557353951486436,1.7557353951486436,448000,-864000
10796,448000_-864500,1273.8172222222222,3.8329420516414383,18,0.9034331055369131,0.9034331055369131,448000,-864500
10797,448000_-870000,1221.185,8.701375917470891,8,3.0764009584484917,3.0764009584484917,448000,-870000
10798,448000_-870500,1252.9133333333332,12.453770746127594,24,2.542115308467729,2.542115308467729,448000,-870500
10799,448000_-871000,1266.7627272727273,4.684685882551858,11,1.412485939372678,1.412485939372678,448000,-871000
10800,448000_-871500,1241.9805882352941,11.174077965646708,17,2.7101119836028404,2.7101119836028404,448000,-871500
10801,448000_-875500,1493.785,0.3946064947695321,8,0.139514464175895,0.139514464175895,448000,-875500
10802,448000_-876000,1490.9406666666666,3.2568641067021,15,0.8409186964078619,0.8409186964078619,448000,-876000
10803,448000_-881000,1396.8339393939393,9.98435962499414,33,1.73805391973769,1.73805391973769,448000,-881000
10804,448000_-881500,1336.2036363636364,13.52911695028727,11,4.079182242630927,4.079182242630927,448000,-881500
10805,448000_-886000,1050.0,,1,,,448000,-886000
10806,448000_-886500,1080.3868181818182,6.582380077842524,22,1.4033681479209248,1.4033681479209248,448000,-886500
10807,448000_-887000,1074.1146666666666,3.369800474523131,15,0.8700787411913291,0.8700787411913291,448000,-887000
10808,448000_-891500,1017.0164705882353,6.201100649457779,17,1.503987821929453,1.503987821929453,448000,-891500
10809,448000_-892000,1008.0799999999999,0.650538238691635,2,0.4600000000000079,0.4600000000000079,448000,-892000
10810,448000_-896000,1009.6448148148148,14.77880716805458,27,2.8441827655926275,2.8441827655926275,448000,-896000
10811,448000_-896500,1021.9905000000001,12.286155012858988,20,2.7472677790852496,2.7472677790852496,448000,-896500
10812,448000_-897000,1042.81,3.1477213980909453,5,1.407703804072406,1.407703804072406,448000,-897000
10813,448000_-900000,1107.248,5.448049716576119,15,1.4066803881072896,1.4066803881072896,448000,-900000
10814,448000_-900500,1119.9845454545455,1.0209247145246394,11,0.30782038338899353,0.30782038338899353,448000,-900500
10815,448000_-901000,1112.068888888889,7.262330600546605,18,1.711747738288359,1.711747738288359,448000,-901000
10816,448000_-901500,1127.4866666666667,3.2408082472183324,15,0.8367730913152167,0.8367730913152167,448000,-901500
10817,448000_-903500,1125.5205263157895,3.3823750263259558,19,0.7759700488900297,0.7759700488900297,448000,-903500
10818,448000_-909000,1233.8952941176472,7.51158448468689,17,1.821826838006756,1.821826838006756,448000,-909000
10819,448000_-909500,1188.4871428571428,14.78388177846269,14,3.9511586043984,3.9511586043984,448000,-909500
10820,448000_-910000,1222.94,6.1967733539318814,4,3.0983866769659407,3.0983866769659407,448000,-910000
10821,448000_-912000,1262.785294117647,4.67399871315648,17,1.133611199314423,1.133611199314423,448000,-912000
10822,448000_-915000,1457.7464705882353,5.449388659722021,17,1.3216708846515852,1.3216708846515852,448000,-915000
10823,448000_-917500,1408.081818181818,2.9307023669483097,11,0.8836400112158193,0.8836400112158193,448000,-917500
10824,448000_-918000,1405.3828571428571,6.890475509516873,14,1.8415570420406246,1.8415570420406246,448000,-918000
10825,448000_-930000,1036.7133333333334,22.727475209793173,18,5.356917280031302,5.356917280031302,448000,-930000
10826,448000_-930500,985.2692307692307,13.221640380791365,13,3.667023256822192,3.667023256822192,448000,-930500
10827,448000_-931000,991.5375,7.844919156941477,20,1.7541772512911482,1.7541772512911482,448000,-931000
10828,448000_-931500,983.5704761904761,6.1991438733025435,21,1.3527640973014592,1.3527640973014592,448000,-931500
10829,448000_-932000,984.2261111111111,11.07407313284655,18,2.610184069197184,2.610184069197184,448000,-932000
10830,448000_-932500,1024.11,6.00999999999992,3,3.469875117829605,3.469875117829605,448000,-932500
10831,448000_-935000,1142.8285714285714,6.8386696701289615,21,1.492320067436412,1.492320067436412,448000,-935000
10832,448000_-935500,1135.9109090909092,9.607380969385538,11,2.8967343539502517,2.8967343539502517,448000,-935500
10833,448000_-939000,1252.8272727272727,28.115589673417624,22,5.99426385913304,5.99426385913304,448000,-939000
10834,448000_-939500,1225.7016949152542,30.626623934568233,59,3.9872468170606736,3.9872468170606736,448000,-939500
10835,448000_-972500,1099.4186666666667,11.43512500191946,15,2.9525365796156082,2.9525365796156082,448000,-972500
10836,448000_-973000,1024.1685,33.53784245563441,20,7.499289554947701,7.499289554947701,448000,-973000
10837,448500_-806500,1309.4152941176471,22.140449441476814,17,5.369847743873908,5.369847743873908,448500,-806500
10838,448500_-823500,1229.1633333333332,4.135533016835076,3,2.3876511005123167,2.3876511005123167,448500,-823500
10839,448500_-824000,1274.6105555555557,21.83183818410014,18,5.145813608581537,5.145813608581537,448500,-824000
10840,448500_-824500,1335.1955555555555,17.9875872960224,18,4.239714984734145,4.239714984734145,448500,-824500
10841,448500_-825000,1411.152380952381,34.94198790921344,21,7.624966882200111,7.624966882200111,448500,-825000
10842,448500_-825500,1508.7963157894737,20.565260138432503,19,4.7179942468975025,4.7179942468975025,448500,-825500
10843,448500_-826000,1528.081,9.16254992407196,10,2.8974526935070237,2.8974526935070237,448500,-826000
10844,448500_-834000,1534.6784210526316,23.869629067349717,19,5.476068469704128,5.476068469704128,448500,-834000
10845,448500_-843000,1549.71,1.4707821048679675,2,1.0399999999999636,1.0399999999999636,448500,-843000
10846,448500_-843500,1529.46125,8.716884669039372,16,2.179221167259843,2.179221167259843,448500,-843500
10847,448500_-847500,1536.220294117647,8.855166095423668,34,1.5186484565670733,1.5186484565670733,448500,-847500
10848,448500_-848000,1538.45,13.428986062494362,4,6.714493031247181,6.714493031247181,448500,-848000
10849,448500_-849000,1727.5725,0.8172056044839833,4,0.40860280224199164,0.40860280224199164,448500,-849000
10850,448500_-849500,1706.0099999999998,15.284627296043228,20,3.417746564470146,3.417746564470146,448500,-849500
10851,448500_-850000,1660.4799999999998,7.799580757963851,11,2.3516620814765337,2.3516620814765337,448500,-850000
10852,448500_-851500,1539.8944444444446,39.66419221150055,18,9.348939761012895,9.348939761012895,448500,-851500
10853,448500_-856000,1369.6133333333332,17.86758797375842,45,2.6635427535521035,2.6635427535521035,448500,-856000
10854,448500_-860000,1745.9644444444446,16.207553512164317,18,3.8201569982984114,3.8201569982984114,448500,-860000
10855,448500_-863500,1268.8147058823529,5.234042555290099,17,1.2694417826140496,1.2694417826140496,448500,-863500
10856,448500_-864000,1259.5808333333334,0.9187685269210146,12,0.26522562817040185,0.26522562817040185,448500,-864000
10857,448500_-870500,1274.2894736842106,8.39506288222948,38,1.3618590312373817,1.3618590312373817,448500,-870500
10858,448500_-871000,1263.6291176470588,5.511827155472094,34,0.9452705587135232,0.9452705587135232,448500,-871000
10859,448500_-875000,1480.3319999999999,1.6559800723437548,5,0.740576802229131,0.740576802229131,448500,-875000
10860,448500_-875500,1491.3594444444445,3.756613732076488,18,0.885442348083263,0.885442348083263,448500,-875500
10861,448500_-880500,1405.968,11.126309550364322,20,2.4879184493319744,2.4879184493319744,448500,-880500
10862,448500_-881000,1400.105,0.1767766952966369,2,0.125,0.125,448500,-881000
10863,448500_-881500,1276.7353333333333,32.8906590879249,15,8.492331659554585,8.492331659554585,448500,-881500
10864,448500_-882000,1184.3525,17.234961767954704,8,6.093479169805829,6.093479169805829,448500,-882000
10865,448500_-886500,1089.1113157894736,0.9707483072147327,38,0.157476169956656,0.157476169956656,448500,-886500
10866,448500_-891500,1037.5863157894737,6.282645595011176,19,1.441337749828141,1.441337749828141,448500,-891500
10867,448500_-896000,1014.5683333333333,7.8001728613323955,6,3.1844072359615696,3.1844072359615696,448500,-896000
10868,448500_-896500,1032.6775,10.228079998442814,12,2.952592370196993,2.952592370196993,448500,-896500
10869,448500_-897000,1062.7893333333334,19.65973022146921,15,5.07612051591206,5.07612051591206,448500,-897000
10870,448500_-897500,1075.405,12.33748198639853,18,2.9079723917830926,2.9079723917830926,448500,-897500
10871,448500_-899500,1104.7266666666667,10.819826028828734,18,2.5502574520811705,2.5502574520811705,448500,-899500
10872,448500_-900000,1096.89875,1.957698630681369,8,0.6921509886372073,0.6921509886372073,448500,-900000
10873,448500_-901500,1131.3220000000001,0.6561783294196569,5,0.2934518699889206,0.2934518699889206,448500,-901500
10874,448500_-902000,1119.9715,8.049696480057651,20,1.7999668527649688,1.7999668527649688,448500,-902000
10875,448500_-902500,1143.2,11.501059578515848,8,4.066238609399526,4.066238609399526,448500,-902500
10876,448500_-903000,1142.2592857142856,4.044459580302917,14,1.0809272902963603,1.0809272902963603,448500,-903000
10877,448500_-903500,1133.4,1.3431865097596485,5,0.6006912684566517,0.6006912684566517,448500,-903500
10878,448500_-909000,1250.3229411764705,3.211500359462131,17,0.778903246986556,0.778903246986556,448500,-909000
10879,448500_-910000,1266.5633333333333,22.648368854394583,18,5.338271733252204,5.338271733252204,448500,-910000
10880,448500_-912000,1274.6452941176472,3.819074033137791,17,0.9262615076871031,0.9262615076871031,448500,-912000
10881,448500_-915000,1462.1176470588234,1.0683078290676429,17,0.25910270705412874,0.25910270705412874,448500,-915000
10882,448500_-917500,1420.361923076923,11.433701769499033,26,2.2423334013567664,2.2423334013567664,448500,-917500
10883,448500_-929500,1039.9,13.167591528699022,7,4.97688179294549,4.97688179294549,448500,-929500
10884,448500_-930000,1026.42,24.817682281916515,27,4.7761651820423685,4.7761651820423685,448500,-930000
10885,448500_-930500,1018.0502564102563,16.767290916226226,39,2.6849153387281137,2.6849153387281137,448500,-930500
10886,448500_-931000,1002.9433333333333,13.736223044542099,18,3.2376588208955472,3.2376588208955472,448500,-931000
10887,448500_-935500,1118.5133333333333,8.96954987722356,9,2.9898499590745202,2.9898499590745202,448500,-935500
10888,448500_-936000,1139.4895000000001,16.85405853824308,20,3.7686820588272267,3.7686820588272267,448500,-936000
10889,448500_-936500,1110.3675,8.324931931653744,4,4.162465965826872,4.162465965826872,448500,-936500
10890,448500_-938500,1227.06375,5.170680909844375,8,1.8281117673513922,1.8281117673513922,448500,-938500
10891,448500_-939000,1225.499,5.449188420714241,10,1.7231846808872855,1.7231846808872855,448500,-939000
10892,448500_-939500,1225.25,10.634576729810263,10,3.362948441802549,3.362948441802549,448500,-939500
10893,448500_-940000,1236.2543902439024,16.91072796315705,41,2.6410120022810815,2.6410120022810815,448500,-940000
10894,448500_-971500,1158.6745454545455,1.7105575911752187,11,0.5157525192929406,0.5157525192929406,448500,-971500
10895,448500_-972000,1148.9595,6.56451984454869,20,1.4678712612057223,1.4678712612057223,448500,-972000
10896,448500_-972500,1123.2875,5.012932441861422,4,2.506466220930711,2.506466220930711,448500,-972500
10897,449000_-806500,1269.5852941176472,4.133656247269241,17,1.002558901616788,1.002558901616788,449000,-806500
10898,449000_-822500,1112.6750000000002,4.221427483683628,2,2.984999999999957,2.984999999999957,449000,-822500
10899,449000_-823000,1135.0947368421052,7.494260298848599,19,1.7193012262773666,1.7193012262773666,449000,-823000
10900,449000_-823500,1184.38625,21.783412305391074,16,5.445853076347769,5.445853076347769,449000,-823500
10901,449000_-824000,1208.9627272727273,14.109790991300311,11,4.254262053498174,4.254262053498174,449000,-824000
10902,449000_-824500,1269.9426315789474,15.93744571828843,19,3.656300805483382,3.656300805483382,449000,-824500
10903,449000_-825000,1313.7033333333334,15.81373216543139,9,5.2712440551437965,5.2712440551437965,449000,-825000
10904,449000_-834000,1606.984,16.419649204535272,5,7.343090357608243,7.343090357608243,449000,-834000
10905,449000_-834500,1653.635,26.072025311551016,14,6.968041863937288,6.968041863937288,449000,-834500
10906,449000_-843500,1503.5083333333334,9.288882190712952,18,2.1894105288986943,2.1894105288986943,449000,-843500
10907,449000_-848000,1548.4860869565218,16.129067419112445,23,3.363143042183287,3.363143042183287,449000,-848000
10908,449000_-848500,1631.355,29.54241918968288,20,6.605885752792517,6.605885752792517,449000,-848500
10909,449000_-849000,1714.298,12.064281519072376,15,3.1149840938216817,3.1149840938216817,449000,-849000
10910,449000_-852000,1468.1236842105263,6.877511024690438,19,1.577809238932236,1.577809238932236,449000,-852000
10911,449000_-856000,1420.7914285714287,5.422642125297203,7,2.049566073205593,2.049566073205593,449000,-856000
