lon,lat,x,y,s,t,b,b_inferred,source,VX,VY,ERRX,ERRY,xflux,yflux,xflux_err,yflux_err,source_age
149.495095,-81.584432,464948.8267767534,-789171.9783710572,1967.14,1556.83,410.31,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-25.484227523969103,-33.90371549415335,0.17490829900547153,0.21625909321348755,-39674.60993614082,-52782.32139276276,272.30248714068824,336.6786440875538,6
149.42,-81.59215,465553.9254355803,-787836.2166686214,1993.25,1463.25,530.0,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.89374787552488,-34.473067622736,0.17024117021210466,0.21074667583735418,-36425.77657886178,-50442.71619896845,249.10539231286214,308.3750734190085,6
149.344558,-81.599812,466164.2078400428,-786502.6707219665,2017.0,1456.49,560.51,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.889972319034907,-33.968695705897694,0.17162213959675193,0.2142904057638488,-36251.995782951155,-49475.06560868293,249.96593010127322,312.11183309098817,6
149.268954,-81.607448,466775.4614209045,-785170.0126134837,2035.01,1557.62,477.39,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.781453798976845,-34.37359783470743,0.18635737962763627,0.23952901257437081,-38600.08806636231,-53541.00345929699,290.2739816555988,373.0951805660914,6
149.192978,-81.615021,467392.6273795126,-783839.99377017,2028.37,1591.09,437.27,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.231909564826694,-32.67344651329718,0.2106928114753439,0.28258010643399123,-38555.1489895001,-51986.39401284201,335.23122541030494,449.6103815460591,6
149.117941,-81.622803,467982.551589246,-782497.8073058635,2025.32,1572.17,453.14,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.28804994424644,-32.820569925712995,0.2715580051817969,0.3814224870132136,-38184.94348084593,-51599.515420108204,426.93534900666566,599.660991407564,6
149.043612,-81.63075,468550.8449867678,-781145.7653038604,2025.32,1546.54,478.79,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-23.20289293398157,-36.030442885764145,0.35840003447839375,0.506388427868817,-35884.20203811985,-55722.52114054968,554.2799893222151,783.1499592362402,6
148.967666,-81.638373,469156.6714200082,-779810.6541692481,2014.43,1498.07,516.36,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.058105638147264,-33.70895936072064,0.32819414553623333,0.4637700627211897,-36040.72631333927,-50498.38074951477,491.657803603465,694.7600178607327,6
148.889521,-81.645531,469815.9023846926,-778500.7656557028,2019.45,1508.04,511.41,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-23.310136931291417,-32.76501855411926,0.1980186721233749,0.268339860641513,-35152.61889786471,-49410.958580354,298.6200783089343,404.6672434418272,6
147.663783,-81.9434,468965.0602749399,-740792.2213201815,2203.77,1969.92,233.85,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.685690561986218,-33.76368453600263,0.3888875937200366,0.5367665653531586,-13170.27555186789,-66511.7574411623,766.0774486209746,1057.387192420494,6
147.729286,-81.9532,467546.6308393213,-740423.2778349696,2210.62,1919.27,291.35,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-7.408450857554208,-32.14971048413937,0.26463113138865857,0.3691105347146322,-14218.817477378065,-61703.97484089417,507.89859154031075,708.4227759617521,6
147.794274,-81.963079,466131.7207986606,-740040.5838992663,2208.97,1913.64,295.33,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-7.967646077648981,-31.86143380846693,0.209172813787984,0.2875737446460689,-15247.206240032196,-60971.31419323466,400.28146337723774,550.3126207045033,6
147.859439,-81.972946,464716.6997693178,-739658.189447121,2203.88,1953.04,250.84,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-8.300488562166933,-30.93981622130103,0.17572975877643116,0.2322449478306598,-16211.186181454506,-60426.698672849765,343.2072480807211,453.5836729111918,6
147.930024,-81.981849,463289.09871456405,-739406.544895586,2197.27,2023.39,173.88,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-7.928945728720395,-29.603989189561446,0.20325681703510087,0.2820279033850109,-16043.34949803556,-59900.41568626674,411.2678110206528,570.6524394301972,6
148.017151,-81.977438,462419.230609048,-740518.6256695873,2181.6,2063.74,117.86,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-7.385137287902877,-30.262160295184277,0.4283187383278685,0.6168514775374446,-15241.00322653668,-62453.23068758359,883.9385130367552,1273.0210682531258,6
147.992774,-81.979734,462601.4016486839,-740109.277725273,2182.06,2051.54,130.52,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-8.00669531484705,-29.61664598771988,0.3229898182077604,0.46749339625340725,-16426.055706221316,-60759.73390964684,662.6265316459487,959.0814021497151,6
148.070202,-81.971779,462060.1004506997,-741470.7665587963,2187.06,2104.58,82.48,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.8633118187459425,-32.07230070860561,0.7091550848919779,0.9774321127005627,-14444.388787496335,-67498.7226253172,1492.4736085619588,2057.08407574735,6
148.144732,-81.963307,461583.3266319344,-742856.7439441194,2194.64,2062.48,132.16,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-9.264197095201638,-30.179620304312696,0.3466237043289793,0.48325412325982764,-19107.221224911475,-62244.86328523885,714.9044577044333,996.7019641409294,6
148.219699,-81.954809,461099.5513869026,-744248.671770291,2181.02,1969.19,211.82,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.468790804977203,-29.969844887385733,0.20603911276970271,0.2764925929168493,-20615.03816525306,-59016.31885379111,405.7301604749709,544.4664490459305,6
148.294314,-81.946378,460613.6647323165,-745631.5593773097,2147.29,1994.72,152.58,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-10.788559478900009,-30.136152955262425,0.17617210206606176,0.222080630889399,-21520.155363751426,-60113.18702292106,351.41401543321473,442.988676047702,6
148.367549,-81.937738,460154.9209362132,-747022.7942776846,2133.42,2110.63,22.79,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-12.177453013459477,-29.07415973206489,0.2003706814720104,0.2523338923599823,-25702.097653797977,-61364.79375528812,422.9083714352693,532.5834832317495,6
148.440525,-81.929055,459699.2174621042,-748416.0035891514,2139.04,2162.15,-23.1,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-13.592852789845534,-27.48955959444595,0.251309653991526,0.3143446262563747,-29389.78665956452,-59436.551277131315,543.3691683777779,679.6602336602206,6
148.513145,-81.920327,459247.94055194577,-749810.6068657412,2145.65,2155.63,-9.98,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-14.884161418098671,-27.83855882770467,0.2685303915286884,0.339827780757027,-32084.74487769604,-60009.63256576502,578.8521678909866,732.5429590332702,6
148.585349,-81.911543,458802.5120651151,-751207.1620168947,2147.18,2229.71,-82.53,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.468371482020984,-29.295020125200104,0.22340866520245645,0.28240283311767694,-34489.98257717701,-65319.399323359925,498.13653488856914,629.6764210308155,6
148.657473,-81.90276,458355.29148109263,-752603.0592810826,2148.5,2239.79,-91.29,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.904605447047278,-28.73528230749182,0.19425787946646794,0.2421250679008774,-35622.97623424202,-64360.9979594971,435.0968558502002,542.3093058337062,6
148.729554,-81.893981,457905.6271735287,-753998.3112927119,2141.32,2190.58,-49.26,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-16.08696569348164,-28.265172625717305,0.17811600359443888,0.21881302902960786,-35239.78530882701,-61917.121850443815,390.1773551539059,479.32744513167836,6
148.801365,-81.885172,457458.438431108,-755394.2762112909,2128.4,2206.7,-78.29,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.798071888879605,-28.749880235803516,0.16590854178286538,0.20115447449510582,-34861.60523719062,-63442.36071634761,366.110379152249,443.88757886835,6
148.884256,-81.874901,456944.6016063395,-757015.3288217658,2117.47,1868.79,248.68,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-15.951084077535365,-28.72058883573627,0.16446823971805424,0.20660385168371018,-29809.226413257315,-53672.74921033558,307.35660170270256,386.0992119880007,6
148.954652,-81.865897,456521.1300349264,-758418.4142060658,2096.43,1846.34,250.09,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-16.32341124459188,-28.536682629509517,0.182290791301929,0.2429589600184934,-30138.56711733977,-52688.4186061686,336.57077961240356,448.58484624054506,6
149.023453,-81.856659,456129.2062573383,-759830.8170246466,2077.32,2085.59,-8.27,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-17.114903858091896,-27.6302172727099,0.2330230327446463,0.32616252789012273,-35694.67233739788,-57625.30484179104,485.9905068619069,680.2413065423611,6
149.092899,-81.84753,455719.8712066703,-761238.299861723,2076.05,2085.69,-9.64,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-18.596990994132387,-29.86796432310897,0.3959924513111176,0.5602330531843983,-38787.55814655198,-62295.31450906515,825.9174957750848,1168.4724766961676,6
149.162399,-81.838418,455306.1289259626,-762644.7501686163,2093.5,2006.4,87.1,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.580690243048092,-29.998033552266723,0.3260438425878556,0.46791795858858193,-39286.6969036517,-60188.05451926796,654.1743657682736,938.8305921121308,6
149.229775,-81.829003,454934.89867283736,-764062.8868745231,2090.16,1893.26,196.89,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.5515401763833,-29.069609175848473,0.2002596729677145,0.2826678967512536,-37016.14895433944,-55036.32826826688,379.1436284428551,535.1638222032784,6
149.296382,-81.819487,454576.8726127973,-765484.594719836,2078.19,1674.19,404.0,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.291706677910074,-29.45253280593505,0.16701965088631232,0.21962399250358808,-32297.982403090267,-49309.135898368404,279.62262931735523,367.69229200958216,6
149.283258,-81.821377,454646.79247209866,-765203.041713711,2079.29,1833.75,245.54,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.38159864561052,-29.31294106068244,0.17068481251453393,0.22744846966096363,-35541.00651638829,-53752.60567002642,312.9932749485266,417.08363124079204,6
149.349308,-81.811793,454297.8497037428,-766626.8878723811,2063.47,1779.99,283.47,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.042273507661427,-29.854792312126474,0.16198181342270337,0.20973150199020213,-33895.05642090226,-53141.231767662,288.3260080742778,373.3199762275399,6
149.414755,-81.802136,453958.37260754185,-768053.0398243931,2036.31,1629.73,406.58,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.715143959571733,-29.01475686283422,0.18043679475115518,0.2529578220753001,-32130.36156523284,-47286.21970206681,294.0632575098001,412.2529513707788,6
149.480254,-81.792497,453614.5392271842,-769478.1444331348,2017.18,1645.68,371.49,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.610429671755366,-29.05280834616557,0.2686188479583094,0.41381036861256365,-32272.491902214373,-47811.62563911776,442.0606657080307,680.9994474183238,6
149.549237,-81.783383,453192.1167565498,-770881.6186843159,2032.32,1640.17,392.15,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-20.328845679366058,-30.857078705715196,0.48688836908383293,0.7596480283349596,-33342.76281792583,-50610.854780752896,798.5796963202303,1245.9519066341506,6
149.620364,-81.774619,452718.7505884344,-772269.1716782972,2047.81,1737.99,309.82,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.507118467037323,-30.000719084149182,0.4164838287927312,0.6494333101931914,-33903.1768245262,-52140.94976106044,723.844729603479,1128.7085987826647,6
149.691298,-81.765836,452246.2952050486,-773657.0125533723,2025.93,1693.61,332.32,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.879254099217768,-29.994506717407916,0.21583050820293465,0.3156973797527729,-33667.7035349762,-50798.996521669214,365.5327069975721,534.6682393230936,6
149.761614,-81.75697,451784.0255815506,-775047.8318181694,2007.24,1639.34,367.9,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.53858878946878,-29.7424478387383,0.20639901396362978,0.2930688639776793,-32030.390146127746,-48757.98443995725,338.35815955113685,480.43951147316875,6
149.831,-81.747964,451339.31324576784,-776444.580254843,1986.83,1571.0,415.83,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.079855737061706,-29.736349792262182,0.2498843756735915,0.367337770231268,-29974.45336292394,-46715.80552364389,392.56835418321225,577.087637033322,6
149.900261,-81.73895,450894.0202436433,-777841.1683282059,1970.04,1988.85,-18.82,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-19.139265763624557,-29.760891152132203,0.3885795112873571,0.5854952263321401,-38065.1287139847,-59189.94836791813,772.8263610238602,1164.4621808906768,6
149.967156,-81.729577,450497.8131921235,-779253.159473424,1965.46,2094.25,-128.79,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-17.84382959189055,-30.526586538826695,0.5643868379997291,0.8640130395741888,-37369.440122816784,-63930.303858937805,1181.9671354809327,1809.459308128245,6
150.033925,-81.720202,450100.7546335044,-780664.4939970947,1968.5,2200.79,-232.3,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-17.396154088642596,-30.609234589196298,0.6258929387997635,0.9687229147851337,-38285.28195674374,-67364.49739155732,1377.4589207811314,2131.9557036299743,6
150.10101,-81.710884,449693.6075650228,-782073.0544607985,1973.69,2238.68,-264.99,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-17.356322710250627,-30.35686696071301,0.48379396361517873,0.7770944846639839,-38855.25252498387,-67959.310927609,1083.0598704660283,1739.6658809275673,6
150.167235,-81.701451,449301.79131154943,-783485.8906818018,1980.32,2196.31,-215.99,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-18.117878462633897,-31.145476954657767,0.29356613156776173,0.4738740735547364,-39792.47764626745,-68405.1224902844,644.7622304235907,1040.7743664890031,6
150.233332,-81.692007,448909.6648327199,-784898.9148961134,1981.88,2118.53,-136.65,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-22.58019696244834,-27.556703515717167,0.2440488119823624,0.3805093608329504,-47836.82467085569,-58379.7030991523,517.0247296489943,806.1204962054305,6
150.299486,-81.682584,448512.9628300805,-786310.5403641613,1958.86,1602.28,356.58,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-24.8377219217721,-27.318534369555273,0.22008083754942495,0.3328033404237671,-39796.985080817,-43771.94124965102,352.6311243886926,533.2441362941935,6
150.365504,-81.673154,448115.8524578287,-787721.905978656,1925.52,1568.09,357.43,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-25.3308377575453,-29.870885477196314,0.22746577343856386,0.33896621719488634,-39721.03337922921,-46840.236807936766,356.68680467127757,531.5295355211293,6
150.431545,-81.663741,447714.8573824038,-789131.9745138233,1908.87,1920.1,-11.23,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-26.356943066520095,-29.12949607580222,0.25368702194916926,0.3709512418590132,-50607.96638202523,-55931.54541514784,487.10445084459985,712.2634794934912,6
150.498565,-81.654483,447289.3686379313,-790535.084830852,1909.77,1993.36,-83.59,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-27.480836670881466,-29.304937485476,0.3234160494510628,0.4694406438441603,-54779.20058626828,-58415.290186048434,644.6846163337705,935.7642018131953,6
150.477589,-81.657347,447424.6321416916,-790099.1185052133,1906.17,2005.46,-99.29,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-26.70065584417614,-28.196276913249868,0.3067678662090321,0.445253322675234,-53547.09726926148,-56546.50549844608,615.2106849675656,892.9377284922748,6
150.545153,-81.648177,446985.0681173439,-791498.1712675135,1912.12,2125.41,-213.29,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-27.908582825001055,-30.161482190246264,0.35015582518194044,0.507499231985375,-59317.18102208549,-64105.51586197131,744.224692399948,1078.643942654036,6
150.612534,-81.638992,446546.1678532206,-792897.2957039153,1919.23,1977.01,-57.77,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-27.00062948722087,-28.447948498383912,0.31288728519105496,0.45540065262028784,-53380.51450253053,-56241.878660789975,618.5812916955675,900.3316442368352,6
150.67923,-81.629714,446119.0696860095,-794300.0131160049,1917.21,1815.61,101.6,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-27.92113452357849,-28.89300501821816,0.2482128948017769,0.35104985741153405,-50693.89105235434,-52458.428841127075,450.65781393105414,637.3696316149553,6
150.744904,-81.620294,445711.0877495995,-795708.3995458737,1884.79,1612.03,272.76,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-28.248655000409883,-28.061843470388435,0.2355564074240089,0.32381558141999955,-45537.679320310745,-45236.53352957027,379.7239954597251,522.0004317164819,6
150.810603,-81.610894,445299.05534994975,-797115.1908904655,1861.15,1839.47,21.68,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-29.53477872084824,-27.179954549399397,0.32646596942826883,0.4748500252329446,-54328.339413638714,-49996.71099498371,600.5243567842177,873.4723759152447,6
150.878661,-81.601866,444831.7385245644,-798504.9168708092,1873.79,2026.13,-152.34,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-31.528884476174103,-28.17011649448115,0.46685884672996775,0.6845904148691423,-63881.618703710636,-57076.3181329631,945.9167151249897,1387.0691772788155,6
150.946426,-81.592801,444367.8060224457,-799895.925806108,1870.1,1892.3,-22.2,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-32.70423821683869,-25.20099127162722,0.41389492086537716,0.625723763892164,-61886.22997772385,-47687.83578330019,783.2133587535532,1184.0570784131419,6
153.053908,-81.767956,405983.9725683626,-798645.1396925962,1747.95,808.43,939.52,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-6.4749383134124585,-4.624138340682026,0.4799898064546227,0.6386774514354984,-5234.534380712033,-3738.29215875757,388.0381592321106,516.3260120639999,6
153.008399,-81.779699,406036.2375796576,-797179.8546515073,1749.52,411.7,1337.82,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.048665436694538,-2.64874976468731,0.35898650533179005,0.4737915815699755,-1666.8355602871413,-1090.4902781217654,147.79474424509797,195.0599941323589,6
152.962559,-81.791417,406092.27736232494,-795715.0927150614,1802.28,720.21,1082.08,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.2266886076861754,-1.2143337623801425,0.3906096313745547,0.5226343632817725,-1603.6834021416605,-874.5753190038024,281.32096261226803,376.40649477916537,6
152.914869,-81.802981,406179.5429294332,-794252.6247024066,1805.53,1200.51,605.02,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.8034246272668755,-1.3535173104165574,0.468054950173317,0.6199606404176814,-3365.5392992801567,-1624.9110663281813,561.9046482325688,744.2689484278307,6
152.838835,-81.810539,406856.4759221346,-792978.6719381571,1808.85,1351.56,457.29,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-3.7001424110567425,-4.801002082011105,0.46079726245228547,0.6139201423576534,-5000.96447708785,-6488.842373962929,622.7951480400109,829.7499076049099,6
152.746902,-81.809927,408158.9119536096,-792384.2411617602,1810.09,1414.02,396.07,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.2508798485214356,-11.302385001033228,0.4657896556629714,0.6360178152232853,-3182.7891234062804,-15981.798439161004,658.6358889005548,899.3419110820298,6
152.774617,-81.811245,407709.7368370046,-792453.6170689816,1797.83,1356.39,441.45,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.9951698400950426,-8.971431509748836,0.47762882285582914,0.6478733692662665,-4062.618419406515,-12168.759985508224,647.8509590334181,878.7689593390712,6
152.68969,-81.805572,409168.1025414282,-792398.7914805078,1806.48,1573.35,233.13,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-2.722236211685292,-13.241805956833192,0.5066000849116495,0.6967703217056859,-4283.030343655054,-20833.9954021835,797.0592435957437,1096.2635856556408,6
152.615576,-81.797309,410607.73818550905,-792669.9743901995,1811.27,1501.83,309.44,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.016137795370136,-13.815285084231771,0.5066871363218298,0.709819129300725,-6031.55622522073,-20748.2095980518,760.9579419422137,1066.0276629577077,6
152.544865,-81.788589,412024.6737324402,-793007.516573307,1801.45,1275.8,525.65,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.150225760412007,-15.218132001857331,0.4606354876454699,0.6289980560627237,-5294.858025133638,-19415.29280796958,587.6787551380905,802.4757199248229,6
152.473002,-81.779948,413455.0361059958,-793326.8137760207,1805.97,1481.91,324.06,False,NASA_2011_ICEBRIDGE_AIR_BM2.csv,-4.3891569125730125,-14.374468488855957,0.3888107805131453,0.5178190498601167,-6504.335520311073,-21301.66859832053,576.1825837502353,767.3612281782056,6
